MAIN_ARTIST,EXPLICIT,ID,NAME,POPULARITY,DANCEABILITY,ENERGY,LOUDNESS,SPEECHINESS,ACOUSTICNESS,INSTRUMENTALNESS,LIVENESS,VALENCE,TEMPO,DURATION_MS,GENRES,LYRICS
Psyche/BFC,false,4aZXoNpqXVZ8tAyoaLNrPh,Elements,29,0.669,0.508,-9.784,0.0326,0.0131,0.526,0.0811,0.366,124.523,411999,detroit techno,"[Verse 1] Yo Bam, boom, pow Super smashin' these suckas flatter than roadkill Steamrollin' over them in one smooth motion--loco Crazy in spanish, yes I'm outlandish With a home run bat doin' damage Grand slam, no Denny's but I'm eatin' you suckas for breakfast Yes I'm reckless, I reckon I've come to wreck it and redirect this regression Cease the resurrection of bullshit Lyrical pistol packin' a full clip Full'a fullmetal jacket ammunition given to me by the alchemist of the same material--ism is imperial To a diseased mind, venereal You's a killer of tofu & cereal Bacterial teeth over the beets Grills secrete a rotten mouth Venom lyricism bleedin' y'all out, call me the cottonmouth To the wackness I'm bringin' ya inner possum out Play dead, sucka, y'all the ones I'm callin' out So I  [Hook] Summon mass chaos, and destroy you like (Ganondorf) While psycho-kinetic elements thrash you like (Lucas) Watch me bring the squad in to overpower you like (Pit) As my hard hittin' lyricism smash you like (Donkey Kong) Then I summon mass chaos and destroy you like (Ganondorf) While psycho-kinetic elements thrash you like (Lucas) Watch me bring the squad in to overpower you like (Pit) As my hard hittin' lyricism smash you like (Donkey Kong) Then I  [Verse 2] Tunnel straight into ya core Y'all some parasites, but I'm parasitic even more Pure acidic lyrics burn you to the bone Turn around and spit the same flames to burn up ya home The say that's where the heart is Hittin' you suckas there the hardest They tellin' me to ""FINISH HIM"" Show me where the start is Splittin' heads like a part is You ain't an artist You a lame with a mic, soundin' durr-da-durr retarded The ignorant gas you up We the ones to pass you up We graduatin', you gradually hatin' while we snatch ya lunch You may pack a punch but I'm packin' Joe Louis Y'all are moths to my flames that beckon you to go to it If you smell what Tarod is cookin', savor that Bunch of Will Drayton Jr.'s--can't get ya flavor back You major wack, Benjamin done made you that You were never made to rap Wack niggas, face the facts Watch me as I  [Hook] Summon mass chaos, and destroy you like (Ganondorf) While psycho-kinetic elements thrash you like (Lucas) Watch me bring the squad in to overpower you like (Pit) As my hard hittin' lyricism smash you like (Donkey Kong) Then I summon mass chaos and destroy you like (Ganondorf) While psycho-kinetic elements thrash you like (Lucas) Watch me bring the squad in to overpower you like (Pit) As my hard hittin' lyricism smash you like (Donkey Kong)"
Floorplan,false,5YKYzjEbhcMxzhFgU2CLbf,Right There,50,0.721,0.795,-8.262,0.0329,0.000378,0.645,0.0524,0.467,123.99,177885,"deep house,disco house,techno","I come from the slime baby! Baby I wanna lick from your top to your toes Heard you drive you stick then come grab on my hose Candid no pose I come from the slime baby! Baby, wait I need a bitch who could ride with no manners I pull up half oz and leave with 8 tenners Snow bunnies all winter  Matter fact I know a Chick big-breasted head-game tested huh Said she tryna cuff it but I never been arrested huh Ask me if I love her, never said it but I texted huh Only know my floor plan from the bedroom to the exit huh But she never question huh Snap me all the pics while she be slippin' in them dresses Now I’m wishing I was right there to caress it huh Address it huh Yea she want my post you get the message huh And when a nigga in it start confessin' huh Had me like  Oh God, you the greatest You a, supermodel or ya model just the latest I been, lately craving your fragrance, mhmm Eau de parfum George with no Cloon Look what's the move? Pussy on Ocean 13 flood the room I keep like 6 in my jeans let her swoon It’s not a cello it's more like bassoon  Call it the tomb or the slime baby! Baby I wanna lick from your top to your toes Heard you drive you stick then come grab on my hose Candid no pose I come from the slime baby! Baby, wait Burn up the kill yeah the dead like I'm Hades New bitch and new whip and they both named Mercedes I'll smoke 'till you pay me Yea that's called the slime  I wanna eat from behind Twist up your waist wine n' dine Sing sweet like chime Do that Right Thurr like I'm Chingy Hopped in Miss ribs ’cause they prime Yea Miss you fine Give me a minute to throw both my hands in due time, my Watch never click it just Cha-Cha and then hit a slide, why Run it up fast I can bide, my Mandibles all in a chick I prefer the left thigh, side Kick a bitch out until 1 after that spend the night ’Bout time I  Ride around the city with a hunnid goons Sunning niggas tryna fuck the planet like the Hummer do At least save the bees not the bitches for a month or two Buzzing in my jeans, gimme a second that's ya Mama Dukes These hoes is hazard Bills on her nose like a mallard Only eat greens if they collard Clean up is covered Wasn’t my idea but you swallowed Need dick appointment just holler Draco!"
Robert Hood,false,1MBHNJsI9KV84lxaV5bhVl,Low Life,32,0.734,0.636,-10.498,0.0754,0.123,0.821,0.109,0.141,126.989,334959,"acid house,dark disco,deep house,detroit techno,dub techno,electro,float house,intelligent dance music,microhouse,minimal dub,minimal techno,outsider house,tech house,techno","[Intro: Ric Flair] It's so hard for me to sit back here, in this studio Looking at a guy out here, hollering my name When last year I spent more money on spilt liquor In bars from one side of this world to the other, than you made You're talking to the Rolex wearing Diamond ring wearing, kiss stealing, woo! Wheeling dealing, limousine riding, jet flying son of a gun And I'ma have a hard time, holding these alligators back  [Chorus: Meek Mill & French Montana] These pussy ass niggas Ain't bout that life, ain't bout that life (you ain't bout that life) Ain't bout that life, ain't bout that life (you ain't bout that life) Ain't bout that life, ain't bout that life (you ain't bout that life) Ain't bout that life, ain't bout that life (you ain't bout that life) These pussy ass niggas Ain't bout that life, ain't bout that life (you ain't bout that life) Ain't bout that life, ain't bout that life (you ain't bout that life) Ain't bout that life, ain't bout that life (you ain't bout that life) Ain't bout that life, ain't bout that life (you ain't bout that life)  [Verse 1: Meek Mill] Anybody wanna act loco? Who you with? Numerous shots from the .44 Young nigga in the low low Jumpin' out the thing with a little bad bitch like YOLO .44 on my hip line, this time ain't no joke In the hood where there ain't no hope Now everybody ridin' dirty like it ain't no soap Everybody get to rappin' when there ain't no coke Where the money nigga? Cop 44 a bird where I live at Probably buy the whole load if you get it back Fishscale when it's stamped in the rental wrapped Little nigga you ain't stuntin', give that rental back, oh I like fast cars, fast broads and my last car was like a NASCAR It go vroom, vroom, then skrr, skrr 'fore I blast off She go up and down like NASA, bike life on your bitch nigga Pop a wheelie all in that pussy, she switchin' gears on this dick nigga Still young, reckless, and rich nigga, yellow diamonds like piss nigga Stones they glistening nigga, ya'll suckas don't do it like this nigga  [Chorus: Meek Mill & French Montana] These pussy ass niggas Ain't bout that life, ain't bout that life (you ain't bout that life) Ain't bout that life, ain't bout that life (you ain't bout that life) Ain't bout that life, ain't bout that life (you ain't bout that life) Ain't bout that life, ain't bout that life (you ain't bout that life) These pussy ass niggas Ain't bout that life, ain't bout that life (you ain't bout that life) Ain't bout that life, ain't bout that life (you ain't bout that life) Ain't bout that life, ain't bout that life (you ain't bout that life) Ain't bout that life, ain't bout that life (you ain't bout that life)  [Verse 2: French Montana] That nigga right there, that nigga right there Look at that nigga right there That bitch right there, that bitch right there Look at that bitch right there You ain't bout that life, you ain't bout that That price tag you ain't bout that That bitch you lovin' we popped that That shit talk you ain't bout that Don't get caught in that traffic Niggas ain't bout that action You can keep your chain My niggas don't want that plastic Niggas talkin' bout they got mils Niggas talkin' bout they got wheels Niggas talkin bout they got skill He alright, he not real Got a little flow, that's cool with me Got a little dough, that's cool with me Got a little watch, a little jewelry Them Self Made niggas, Volume 3 That work get through like woo! Shorty got that Ric Flair pussy like woo  [Chorus: Meek Mill & French Montana] These pussy ass niggas Ain't bout that life, ain't bout that life (you ain't bout that life) Ain't bout that life, ain't bout that life (you ain't bout that life) Ain't bout that life, ain't bout that life (you ain't bout that life) Ain't bout that life, ain't bout that life (you ain't bout that life)  [Verse 3: K Kutta] You say y'all with it, but don't handle your business When the car pull up Y'all niggas slippin', with the window rolled up That choppa with to whippin' Choppa went to whippin', ain't no God, ain't no priest Just your body, floating in blood, exposed to the street I'm bout that life, I don't play no game, that snitch shit lame In the booth, you know I'm flame, Ross put me in the game MGB, come and get that bang, that molly gang MMG, cut that check, plus a Rollie and a chain Y'all niggas fake like reed rocks, roll the Ghost, drop the top Bad bitch, suck the cock, in the crib or in the car Pussy nigga hate cause I'm a star Pussy nigga hate like I'ma stop Pussy nigga wave like who ya are Pussy nigga skate if around my car  [Chorus: Meek Mill & French Montana] These pussy ass niggas Ain't bout that life, ain't bout that life (you ain't bout that life) Ain't bout that life, ain't bout that life (you ain't bout that life) Ain't bout that life, ain't bout that life (you ain't bout that life) Ain't bout that life, ain't bout that life (you ain't bout that life)  [Verse 4: Torch] You ain't bout that life, you ain't about that yay You ain't never seen a brick broke down in whole trays All I know is gunplay Hit my nigga Gunplay night time, broad day I just sat in that cage, I done make front page Kick the door where y'all stay I ain't even tryna aim, everybody in that bitch catch a stray I done pushed that drop, I done whipped that Mazi I done flipped that molly You ain't seen a dead body, I done held my dope thang To seen the niggas who shot 'em in they own blood Had to wipe momma's tears, she dreamin' I'm dead My niggas gettin' bread, my niggas beat the Feds Every night I send a photo, my bad You ain't bout that life, that life, keep 100 shots in that pipe 200 on my dash, thousand grams of that white Sky Dweller my watch, two kilos my Cuban Courtside like Mark Cuban, you getting money? Then prove it nigga  [Chorus: Meek Mill & French Montana] These pussy ass niggas Ain't bout that life, ain't bout that life (you ain't bout that life) Ain't bout that life, ain't bout that life (you ain't bout that life) Ain't bout that life, ain't bout that life (you ain't bout that life) Ain't bout that life, ain't bout that life (you ain't bout that life)  [Verse 5: Iceberg] I'm 'bout that life, when the shit on sight, and they sit on tight With niggas who snipe, with that big ol' fire, nigga sit on down You's a goddamn joke, what you out there doin? You goin' get yourself hurt This not that movie, these guns really shootin' And these packs really movin' I need them M's and y'all niggas still playin'? I'm tryna build my brand Lil man can't hear that he got killed for a grand What the fuck is you saying? I'm tryna shower my bitches with black balls Nino Brown someone's baby momma Fuck nigga, keep talkin' crazy I'ma buy your bitch and start claiming your daughter nigga All my work from across the border nigga If he a fuck nigga, I'll fuckin' shoot him nigga When we pull up, hoes get starstruck This Live House, MMG, I'ma teach you fuck niggas to boss up  [Outro: Meek Mill] These pussy ass niggas ain't bout that life  [Leaked Verse 1: Diddy] Man these niggas ain't bout that life, naw And this shit they talkin' I got that twice Bitch I'm Diddy ho fuck your advice I said bitch I'm Diddy ho fuck your life Ho shut your mouth when you in the presence of kings I ball like LeBron but I got a couple more rings I got love for all my hatin' niggas I heard you said some things You bitch niggas need love too I might take you under my wing  [Leaked Verse 2: Rick Ross] Car expensive, jack a nigga What they know? I head crack a nigga Shots fired don't ask a nigga Gangsta got killed by a rappin' nigga Rollie gold, I'm Michael Corleone Scarface bitch I got it goin' on One time for all the feds watchin' Get inside tips, when your money long Got big, my plan bigger I'm a die tryna squeeze my damn trigger Niggas hate when you touch that 50 M's Bentley white, I got five of them Pull up on the corner with shinin' rims Smiling like a nigga when he got a deal Dying, always on my mind for real Empire, always what I want to build"
Inner City,false,6aPjtXcpw51zPzpxAqnyLg,SoundwaveZ,33,0.649,0.936,-5.847,0.0386,0.0323,0.00000733,0.141,0.236,124.008,188226,"classic house,deep house,detroit house,diva house,hardcore techno,hip house,post-disco,techno,vocal house","[Verse 1] Hey yo mate ya better tell ya baby cakes That we all make mistakes or she's gonna hate you! All these promises and not a lotta breakthroughs I can tell you now that I've paid dues And played moves that caved through, left shattered when I came to I never hung out with a fake crew Give me a stage to fall off, while tryin to call shots Give me a stomache full of some small knots Early morning doorknocks, now I'm pissed off Not really, who here can hear me clearly? I'm gonna need a show of hands, I've got that toe jam funk You punks don't wanna smell my popper stopper It represents the takes it takes to make it proper Give me ya knockers in exchange for my boxers Not the best of trades, but I'll infect ya brain Give me a train from Eltham to inner city Melbourne Give me some urban decay, can't escape the escapade of get some change At least there's effort displayed, forget the sway I'm yet to say something other than piss dribble Girl I'll make ya lips tickle, give me a mic and I might make ya hips wriggle Tingle down the spine I'm playing with a racing mind Give me some paper and a pen and let them bind Nah fuck it just gimme your mic  [Chorus] {2X} 'Cause a lot of these rappers keep sayin the same shit Ain't a fuckin thing I can do to change this It's all good coz I know I'm gonna get mine We'll work the struggle and hustle to get by ...Nah fuck it just gimme ya mic  [Verse 2] Give me some duct tape, so I can stick it to your fuck face The names Muphin not cupcake Give me a lunchbreak, with a love hate combo Give me a mundane Monday and a better tommorow Give me some sunrays and a ticket to the lotto I'm not tough mate, but I don't sunbake or sip strongbows I can tell you right now this is how the song goes Give me a reason I need to justify Why I choose to butterfly through these rough tides And sometimes I get real amped Yeah my girl wears the pants but you can borrow my shoes Give me a second chance to let em dance the feud I'm a spill the can and let I flow loose So youse can see the whole landscape I navigate through hidden caves Give it a break Once in a while sundial keeps movin And I'll keep pursuin what in turn I could be losin I'm a half deaf mutant, shootin out these soundwaves Downplayed from Westfield to fountain gate Give me that last drop, this week it's my turn to finish the cask off Give me the start stop blast off, nah gimme that mic I said gimme that mic, you better gimme that fuckin mic  [Chorus]"
Derrick May,false,1RxgS5N5HzgFh5YU1SqTYX,The Dance,29,0.757,0.972,-8.933,0.0715,0.0765,0.873,0.0903,0.711,128.881,432587,"acid house,detroit techno,electro,minimal techno,techno","[Verse 1] Here's another speech you wish I'd swallow Another cue for you to fold your ears Another train of thought too hard to follow Chuggin' along to a song that belongs to the shifting of gears  [Chorus] Please forgive me for my distance The pain is evident in my existence Please forgive me for my distance The shame is manifest in my resistance To your love To your love To your love  [Verse 2] I would've warned you but really what's the point Caution could but rarely ever helps Don't be down, my demeanor tends to disappoint It's hard enough even trying to be civil to myself  [Chorus] Please forgive me for my distance The pain is evident in my existence Please forgive me for my distance The shame is manifest in my resistance To your love To your love To your love  [Bridge] My derring-do allows me to Dance the rigadoon around you But by the time I'm close to you I lose my desideratum and now you  [Verse 3] So now you have it, so tell me baby what's the word Am I your gal or should I get out of town I just need to be reassured Do you just deal it out or can you deal with all that I lay down?  [Chorus] Please forgive me for my distance The pain is evident in my existence Please forgive me for my distance The shame is manifest in my resistance To your love To your love To your love  [Outro] To your love To your love To your love To your love To your love"
Drexciya,false,4r0YHR3zvwXER5yrZuKDfP,Andreaen Sand Dunes,42,0.649,0.617,-8.965,0.0628,0.00218,0.754,0.116,0.496,132.831,376680,"afrofuturism,detroit techno,drill and bass,dub techno,electro,float house,intelligent dance music,microhouse,minimal techno,outsider house,techno",[Instrumental]
Robert Hood,false,47L7EinVbbEBraJE0MMnW9,Dancer,40,0.895,0.318,-7.992,0.0892,0.00298,0.913,0.063,0.0785,122,422619,"acid house,dark disco,deep house,detroit techno,dub techno,electro,float house,intelligent dance music,microhouse,minimal dub,minimal techno,outsider house,tech house,techno","[Intro: Destiny] Nah, cause this really some UPTOWNDEMONS shit Rob, don't play with em  [Intro 2] AXL Yea, yea, yea Yea, Smokin big dope I'm with the gang My diamonds shinning Your bitch looking at me, han Aye, look I'm with the goons My son Fleece over there My son Chris over there Aye Aye, Aye Look  [Verse] Hit the Bronx every hood Roll blunts wit the fronto She wanna fuck in the condo Wish to be rich like I’m Cosmo Hop in the space ship Suck the dick til I hate sex Aye, I am not patient Destiny says I’m the greatest Say that shе love me, don’t make sеnse Rob Ace, I don’t like ya attention Why ya niggas talking to me in mentions? Jump a nigga like I’m jumping them fences Yeah Bitch I’m retarded Young nigga all I do is just spark it Fuck a bitch she ain’t know I was heartless Park it I’m feeling comfy I’m gonna die with my blunties Drinkin Moët in the crib That’s off the wake up Sucking my dick fuck the make up Aye She said Rob you special Big blunts can’t settle AXL instrumental Bad bitch with them bezels I’m on a roll Rolling this mami don’t leave me alone Leave me alone I’m in the zone My niggas calling they ain’t going home I’m on the road Acid I pop Momma said nigga be good But I’m not Spinning on blocks We tried to cop But that shit was too hot We tried to cop But that shit was too hot Yea This my city I don’t give a fuck Downtown hit this bitch to fuck Uptown niggas getting dropped Act funny you getting shot I’m looking out for my sister Hilfiger on me fucked up cause of liquor Want money in the picture aye aye Aye, aye, look I’m going back to Cali Fucking this shorty badly Oh my god I think that shorty aggy I’m gonna dub if you ask me lil nigga  [Hook] I’m on bad timing Ima make sure that her ass shinning I got the gang sliding My voice make her dance, diamonds I’m on bad timing Ima make sure that her ass shinning I got the gang sliding My voice make her dance, diamonds I’m on bad timing Ima make sure that her ass shinning I got the gang sliding My voice make her dance, diamonds  [Outro] Yea, my voice make her dance diamonds Yea, yea, yea Hmmm, ohh Aye"
Inner City,false,4EfIHd5ymQthDOEpZifCZ9,Pennies From Heaven (Remastered),30,0.649,0.946,-3.291,0.0595,0.00696,0.309,0.0551,0.849,123.016,198160,"classic house,deep house,detroit house,diva house,hardcore techno,hip house,post-disco,techno,vocal house","Peace, can we hold it together Seems to me like we're having a problem Can't we try to talk it through, just me and you If we keep the faith in I know we can solve it  It's so special, lend me your helping hand Let's make the peace right, sisters and brothers Reach out a hand, touch each and everyone Caring to share, pennies from heaven  If you see someone who has lost their way Seems to me like we're having a problem Just reach out and help them in the best you can No one said we could solve every problem  It's so special, lend me your helping hand Let's make the peace right, sisters and brothers Reach out a hand, touch each and everyone Caring to share, pennies from heaven!  It's so special, lend me your helping hand Let's make the peace right, sisters and brothers Reach out a hand, touch each and everyone Caring to share, pennies from heaven!"
Inner City,false,0iiQCzqzytQsVmlkGjTGB1,Big Fun (Remastered),34,0.673,0.931,-4.326,0.0394,0.00037,0.487,0.044,0.929,122.023,198689,"classic house,deep house,detroit house,diva house,hardcore techno,hip house,post-disco,techno,vocal house","We don't really need a crowd to have a party Just a funky beat, and you to get it started and oh We'll dance the night away  We're having big fun The party's just begun, yeah We're having big fun Big fun  It won't take a lot of thought for you to do it You just feel the groove, and baby then you move it and oh Oh, dance the night away  We're having big fun The party's just begun yeah, yeah yeah yeah We're having big fun Big fun  I think you're ready, ready, ready Now it's time to join the party, baby Let's get down into the groove It could make your body move Oh, oh, tonight  We're having big fun The party's just begun yeah, yeah yeah yeah We're having big fun Big fun  We're having big fun We're having big fun The party's just begun, yeah We're having big fun Big fun  We're having big fun The party's just begun, yeah We're having big fun We're having big fun..."
CHIC,false,28NBmftocOzTPEb6OYA9fW,Le Freak,0,0.867,0.746,-7.445,0.0475,0.0453,0,0.123,0.933,118.616,327573,"disco,funk,motown,post-disco,quiet storm,soul","[Chorus] Ah, freak out Le freak, c'est chic Freak out Ah, freak out Le freak, c'est chic Freak out  [Verse 1] Have you heard about the new dance craze Listen to us, I'm sure you'll be amazed Big fun to be had by everyone It's up to you, it surely can be done Young and old are doing it, I'm told Just one try, and you too will be sold It's called Le Freak, they're doing it night and day Allow us, we'll show you the way  [Chorus] Ah, freak out Le freak, c'est chic Freak out Ah, freak out Le freak, c'est chic Freak out  [Verse 2] All that pressure got you down Has your head spinning all around Feel the rhythm, check the rhyme Come on along and have a real good time Like the days of “Stompin' at the Savoy” Now we freak, oh what a joy Just come on down, to the 54 And find a spot out on the floor  [Chorus] Ah, freak out Le freak, c'est chic Freak out  [Breakdown] Now freak I said freak Now freak  [Verse 2] All that pressure got you down Has your head spinning all around Feel the rhythm, check the ride Come on along and have a real good time Like the days of “Stompin' at the Savoy” Now we freak, oh what a joy Just come on down, to the 54 And find a spot out on the floor  [Chorus] Ah, freak out Le freak, c'est chic Freak out Ah, freak out Le freak, c'est chic Freak out"
Thelma Houston,false,76DaYoN2BXdu1dZFdw61qj,Don't Leave Me This Way - Single Version,0,0.546,0.656,-11.521,0.0649,0.198,0.00000179,0.0813,0.794,121.045,218773,"disco,diva house,motown,post-disco","Don't leave me this way I can't survive I can't stay alive without you love, oh baby Don't leave me this way, no I can't exist I'll surely miss your tender kiss Don't leave me this way Baby, my heart is full of love and desire for you Now come on down and do what you've gotta do You started this fire down in my soul Now can't you see it's burnin' outta control Come and satisfy the need in me 'Cause only your good lovin' can set me free, yeah Don't, don't ya leave me this way, no Don't ya understand I'm at your command, oh baby, please Please, don't leave me this way, no, baby Don't leave me this way, no I can't survive I can't stay alive without your love Baby, don't leave me this way Baby, my heart is full of love and desire for you So come on down and do what you've gotta do You started this fire down in my soul Now can't you see it's burnin' outta control So come and satisfy the need in me Only your good lovin' can set me free, yeah yeah Need your lovin' baby, need, need Satisfy the need in me Satisfy the need in me Hey, hey baby Come and satisfy the need in me Oh baby Come and satisfy the need in me Ho, baby Don't leave me this way Don't leave me this way No, don't leave me this way No, don't leave me this way, baby Don't leave me Don't leave me this way, ho baby Oh, don't leave me this way No, don't leave me this way"
Sister Sledge,false,0x3VuSP9TB6yHSpkHB2nPv,We Are Family,0,0.79,0.86,-6.914,0.0863,0.279,0.000034,0.229,0.845,118.971,216533,"dance pop,disco,funk,philly soul,post-disco,quiet storm,soul","[Chorus] We are family I got all my sisters with me We are family Get up everybody and sing We are family I got all my sisters with me We are family Get up everybody and sing  [Verse 1] Everyone can see we're together As we walk on by (Fly) and we fly just like birds of a feather I won't tell no lie (All) all of the people around us they say Can they be that close Just let me state for the record We're giving love in a family dose  [Chorus] We are family Yeah, yeah, ah I got all my sisters with me I have, I have We are family Get up everybody and sing (Sing it to me) We are family I got all my sisters with me We are family Get up everybody and sing  [Verse 2] Living life is fun and we've just begun To get our share of this world's delights (High) high hopes we have for the future And our goal's in sight (We) no, we don't get depressed Here's what we call our golden rule Have faith in you and the things you do You won't go wrong, oh-no This is our family jewel  [Chorus] We are family Yeah, yeah, sing it to me I got all my sisters with me We are family Oh, I can hear you now Get up everybody and sing We are family I got all my sisters with me We are family (Get up now) Get up everybody and sing  [Outro] We are family I got all my sisters with me We are family Get up everybody and sing We are family"
Madonna,false,4k6ktr10Hczmh55NY3LfJy,Holiday,62,0.854,0.796,-5.567,0.0399,0.0542,0.00184,0.151,0.946,115.625,368280,"dance pop,pop","[Hook] Holiday Celebrate Holiday Celebrate  [Chorus] If we took a holiday Took some time to celebrate Just one day out of life It would be It would be so nice  [Verse 1] Everybody spread the word We're gonna have a celebration All across the world In every nation  It's time for the good times Forget about the bad times, oh yeah One day to come together to release the pressure We need a holiday  [Chorus] If we took a holiday Took some time to celebrate (Come on, let's celebrate) Just one day out of life (Holiday) It would be It would be so nice  [Verse 2] You can turn this world around And bring back all of those happy days Put your troubles down It's time to celebrate  Let love shine And we will find A way to come together and make things better We need a holiday  [Chorus] If we took a holiday (Holiday) Took some time to celebrate (Celebrate) Just one day out of life (Just one day) It would be It would be so nice  [Hook] Holiday Celebrate Holiday Celebrate  [Chorus] If we took a holiday (Oh yeah, oh yeah) Took some time to celebrate (Come on, let's celebrate) Just one day out of life (Holiday) It would be, it would be so nice  [Outro] Holiday"
Hues Corporation,false,4jWoqT4YPGgsUSPC83pd8h,Rock the Boat,44,0.605,0.726,-6.672,0.0657,0.224,0,0.138,0.858,107.095,186733,"bubblegum pop,disco","[Chorus] So I'd like to know where you got the notion Said I'd like to know where you got the notion To rock the boat Don't rock the boat, baby  Rock the boat Don't tip the boat over Rock the boat Don't rock the boat, baby Rock the boat  [Verse 1] Ever since our voyage of love began Your touch has thrilled me Like the rush of the wind And your arms have held me Safe from a rolling sea There's always been a quiet place To harbor you and me  Our love is like a ship on the ocean We've been sailing with a cargo Full of love and devotion  [Chorus] So I'd like to know where you got the notion Said I'd like to know where you got the notion To rock the boat Don't rock the boat, baby  Rock the boat Don't tip the boat over Rock the boat Don't rock the boat, baby Rock the boat  [Verse 2:] Up to now We sailed through every storm And I've always had your tender lips To keep me warm  Oh, I need to have the strength That flows from you Don't let me drift away my dear When love can see me through  Our love is like a ship on the ocean We've been sailing with a cargo Full of love and devotion  [Chorus] So I'd like to know where you got the notion Said I'd like to know where you got the notion So I'd like to know where you got the notion Said I'd like to know where you got the notion To rock the boat Don't rock the boat, baby  Rock the boat Don't tip the boat over Rock the boat Don't rock the boat, baby Rock the boat Don't tip the boat over Rock the boat Rock the boat Rock on with yo bad self Rock the boat Rock on with yo bad self Rock the boat Rock on with yo bad self Rock the boat Rock the boat Rock the boat Rock the boat Rock the boat Rock the boat Rock the boat Rock the boat Rock the boat Rock the boat Rock the boat Rock the boat Rock the boat Rock the boat"
CHIC,false,0G3fbPbE1vGeABDEZF0jeG,Good Times,65,0.87,0.657,-7.32,0.0522,0.149,0.0102,0.053,0.893,110.596,495400,"disco,funk,motown,post-disco,quiet storm,soul","[Hook] Good times These are the good times Leave your cares behind These are the good times  Good times These are the good times Our new state of mind These are the good times  [Verse 1] Happy days are here again The time is right for makin' friends Let's get together, how 'bout a quarter to ten? Come tomorrow, let's all do it again  Boys will be boys, better let them have their toys Girls will be girls, cute pony tails and curls Must put an end, to this stress and strife I think I want to live the sporting life  [Hook] Good times These are the good times Leave your cares behind These are the good times  [Verse 2] A rumor has it that it's getting late Time marches on, just can't wait The clock keeps turning, why hesitate? You silly fool; you can't change your fate Let's cut a rug, a little jive and jitterbug We want the best, we won't settle for less Don't be a drag; participate Clams on the half shell, and roller-skates, roller-skates  [Hook] Good times These are the good times Leave your cares behind These are the good times  [Break]  [Verse 3] A rumor has it that it's getting late Time marches on, just can't wait The clock keeps turning, why hesitate? You silly fool; you can't change your fate Let's cut a rug, a little jive and jitterbug We want the best, we won't settle for less Don't be a drag; participate Clams on the half shell, and roller-skates, roller-skates  [Hook] Good times These are the good times Leave your cares behind These are the good times"
Patrick Hernandez,false,3XIEWK1V9n25PS9Vb6axj5,Born to Be Alive,69,0.704,0.867,-5.808,0.0315,0.0846,0,0.206,0.809,131.467,188133,"disco,hi-nrg","We were born to be alive We were born to be alive  Born, born to be alive (Born to be alive) Yes, we were born Born Born (Born to be alive)  People ask me why I never find a place to stop And settle down, down, down But I never wanted all those things People need to justify Their lives, lives, lives  Yes, we were born, born Born to be alive (Born to be alive) Yes, we were born Born Born (Born to be alive)  It's good to be alive To be alive To be alive It's good to be alive To be alive To be alive  It's good to be alive  Time was on my side When I was running down the street It was so fine, fine, fine A suitcase and an old guitar It's something I need to occupy A mind like mine  Yes, we were born, born Born to be alive (Born to be alive) Yes, we were born Born Born (Born to be alive)  Yes, we were born, born Born to be alive (Born to be alive) Yes, we were born Born Born (Born to be alive)  Yes, we were born, born Born to be alive (Born to be alive) Yes, we were born Born Born (Born to be alive)  Born Born to be alive (Born to be alive) Yes, we were born Born Born (Born to be alive)  Born Born to be alive"
Donna Summer,false,0xBUip8pf80321XF6jDYqx,Last Dance - Single Version,0,0.53,0.829,-6.741,0.0558,0.273,0.000255,0.354,0.285,125.746,198680,"dance pop,disco,hi-nrg,motown,new wave pop","Last dance Last chance for love Yes, it's my last chance For romance tonight I need you by me Beside me, to guide me To hold me, to scold me 'Cause when I'm bad, I'm so, so bad  So let's dance the last dance Let's dance the last dance Let's dance this last dance tonight  Last dance Last chance for love Yes, it's my last chance For romance tonight Oh, I need you by me Beside me, to guide me To hold me, to scold me 'Cause when I'm bad, I'm so, so bad  So let's dance the last dance Let's dance the last dance Let's dance the last dance tonight  So let's dance the last dance Let's dance the last dance Let's dance the last dance tonight  Oh, I need you by me Beside me, to guide me To hold me and to scold me 'Cause when I'm bad, I'm so, so bad  So, come on, baby, dance that dance Come on, baby, dance that dance Come on, baby, let's dance tonight Yeah"
